id,name,city,country,operator,source,latitude,longitude
wd_Q22116530,Lenti vasútállomás,Lenti,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.621247222,16.529652777
wd_Q22116529,Lentiszombathely megállóhely,Lenti,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.611258333,16.572530555
wd_Q22119578,Lepsény vasútállomás,Lepsény,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.9874,18.247483333
wd_Q116978683,Lesencetomaj vasútállomás,Lesencetomaj,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.875613,17.37857
wd_Q22056099,Levelek-Magy megállóhely,Magy,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.947952,21.993687
wd_Q21891721,Levél megállóhely,Levél,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.889817,17.192171
wd_Q19960530,Leányvár vasútállomás,Leányvár,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.688028,18.771889
wd_Q22056071,Ligettanya megállóhely,Ófehértó,Hungary,,Wikidata,47.951598,22.071304
wd_Q22025304,Litke megállóhely,Litke,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.215879,19.59866
wd_Q116978685,Lovasberény vasútállomás,Lovasberény,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.303645,18.559234
wd_Q22041538,Ludas vasútállomás,Ludas,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.723988,20.095641
wd_Q22025113,Ludányhalászi megállóhely,Ludányhalászi,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.132481,19.52946
wd_Q22117636,Lukácsháza alsó megállóhely,Lukácsháza,Hungary,Győr–Sopron–Ebenfurti Vasút,Wikidata,47.326644444,16.585230555
wd_Q22117637,Lukácsháza megállóhely,Lukácsháza,Hungary,Győr–Sopron–Ebenfurti Vasút,Wikidata,47.340769444,16.580402777
wd_Q123478728,Lumumba utca,Budapest XIV. kerülete,Hungary,Budapesti Közlekedési Zrt.,Wikidata,47.502095263,19.124994651
wd_Q21996778,Lábatlan vasútállomás,Lábatlan,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.752163,18.514686
wd_Q116978681,Ládi-Rakodó vasútállomás,Miskolc,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.08708,20.721
wd_Q116978682,Látókép megállóhely,Debrecen,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.558655,21.499013
wd_Q26833625,Lázi megállóhely,Lázi,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.470097222,17.835522222
wd_Q21891726,Lébény-Mosonszentmiklós vasútállomás,Mosonszentmiklós,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.755783,17.425313
wd_Q116978684,Létavértes vasútállomás,Létavértes,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.393607,21.878998
wd_Q26833867,Lókút megállóhely,Olaszfalu,Hungary,,Wikidata,47.218925,17.899944444
wd_Q21887962,Lövő vasútállomás,Lövő,Hungary,Győr–Sopron–Ebenfurti Vasút,Wikidata,47.509657,16.777295
wd_Q21923135,Lőkösháza vasútállomás,Lőkösháza,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.432108,21.237629
wd_Q22071312,Lőrinci megállóhely,Lőrinci,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.737694444,19.673916666
005521001,MISKOLC,Miskolc,Hungary,MÁV,known_stations,,
wd_Q118125500,Macs vasútállomás,Debrecen,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.563055,21.519062
wd_Q19960460,Magdolnavölgy megállóhely,Piliscsaba,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.647833,18.818444
wd_Q21924507,Maglód vasútállomás,Maglód,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.438893,19.340729
wd_Q21924514,Maglódi nyaraló megállóhely,Maglód,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.434168,19.363469
wd_Q22227175,Magyarbánhegyes vasútállomás,Magyarbánhegyes,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.451038888,20.969205555
wd_Q22002381,Magyarbóly vasútállomás,Magyarbóly,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,45.834977,18.490664
wd_Q22227155,Magyarcsanád megállóhely,Magyarcsanád,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.174605555,20.610275
wd_Q22122278,Magyarhertelend megállóhely,Magyarhertelend,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.1931,18.156538888
wd_Q22138358,Magyarkeresztúr-Zsebeháza megállóhely,Zsebeháza,Hungary,Győr–Sopron–Ebenfurti Vasút,Wikidata,47.514236111,17.176183333
wd_Q22023359,Magyarkút megállóhely,Verőce,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.849109,19.046717
wd_Q22023348,Magyarkút-Verőce megállóhely,Verőce,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.831285,19.040274
wd_Q22025892,Magyarnándor vasútállomás,Magyarnándor,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.972323,19.357954
wd_Q116978686,Magyarszerdahely megállóhely,Újudvar,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.549496,16.980901
wd_Q22122279,Magyarszék megállóhely,Magyarszék,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.210188888,18.186041666
wd_Q22039495,Maklár vasútállomás,Maklár,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.807953,20.404618
wd_Q22227133,Makó vasútállomás,Makó,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.204586111,20.474761111
wd_Q116978687,Makó-Újváros vasútállomás,Makó,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.231268,20.496023
wd_Q119142206,Makó-Újvásártér megállóhely,Makó,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.21627,20.512389
wd_Q57315253,Marcali vasútállomás,Marcali,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.580655555,17.421402777
wd_Q22093549,Marcaltő megállóhely,Egyházaskesző,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.427738888,17.348938888
wd_Q16507987,"Margit híd, budai hídfő",Budapest II. kerülete,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.51483,19.039285
wd_Q21877028,Maroshegy megállóhely,Székesfehérvár,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.158911111,18.406725
wd_Q22061479,Martfű vasútállomás,Martfű,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.020813888,20.292061111
wd_Q21876938,Martonvásár vasútállomás,Martonvásár,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.320617,18.781251
wd_Q21998917,Mecsekalja-Cserkút vasútállomás,Pécs,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.060163,18.152123
wd_Q22122285,Mecsekjánosi megállóhely,Komló,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.216322222,18.241938888
wd_Q22122280,Mecsekpölöske megállóhely,Mecsekpölöske,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.224094444,18.213527777
wd_Q22227176,Medgyesegyháza vasútállomás,Medgyesegyháza,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.496375,21.030427777
wd_Q21946203,Meggyespele megállóhely,Jászberény,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.441076,19.939495
wd_Q113396425,Meggyespuszta megállóhely,Szentkirályszabadja,Hungary,,Wikidata,,
wd_Q21924546,Mende vasútállomás,Mende,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.426716,19.439849
wd_Q22121926,Mernye vasútállomás,Mernye,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.508122222,17.832383333
wd_Q57315250,Mesztegnyő megállóhely,Mesztegnyő,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.507888888,17.432927777
wd_Q123478624,Mexikói út,Budapest XIV. kerülete,Hungary,Budapesti Közlekedési Zrt.,Wikidata,47.500871387,19.113533961
wd_Q21923131,Mezőberény vasútállomás,Mezőberény,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.814708,21.012946
wd_Q635795,Mezőcsát vasútállomás,Mezőcsát,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.825,20.9156
wd_Q22132511,Mezőfalva vasútállomás,Mezőfalva,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.905347222,18.810508333
wd_Q22227159,Mezőhegyes vasútállomás,Mezőhegyes,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.310841666,20.81585
wd_Q22074427,Mezőkeresztes-Mezőnyárád vasútállomás,Mezőnyárád,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.845152777,20.6696
wd_Q22227174,Mezőkovácsháza felső megállóhely,Mezőkovácsháza,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.415908333,20.919147222
wd_Q22227173,Mezőkovácsháza vasútállomás,Mezőkovácsháza,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.408033333,20.899897222
wd_Q22074426,Mezőkövesd felső megállóhely,Mezőkövesd,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.806388888,20.589819444
wd_Q22074424,Mezőkövesd vasútállomás,Mezőkövesd,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.797255555,20.567605555
wd_Q22093507,Mezőlak vasútállomás,Mezőlak,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.323544444,17.364205555
wd_Q21898144,Mezőpeterd vasútállomás,Mezőpeterd,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.17623,21.625632
wd_Q22076224,Mezőtárkány megállóhely,Mezőtárkány,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.725169444,20.480169444
wd_Q21923012,Mezőtúr vasútállomás,Mezőtúr,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.013466,20.619487
wd_Q22074412,Mezőzombor vasútállomás,Mezőzombor,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.156908333,21.267602777
wd_Q22093508,Mihályháza megállóhely,Mihályháza,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.318502777,17.329344444
wd_Q116978690,Mikepércs megállóhely,,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.436045,21.62005
wd_Q22086734,Miklóstelep megállóhely,Kecskemét,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.913447222,19.630808333
wd_Q61983742,Mikófalva megállóhely,Mikófalva,Hungary,,Wikidata,48.055959,20.321967
wd_Q25834709,Millenniumtelep,Budapest XX. kerülete,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.379839,19.105062
wd_Q102221162,Millér vasútállomás,Szolnok,Hungary,,Wikidata,47.179944444,20.239277777
wd_Q22043856,Mindszent vasútállomás,Mindszent,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.524021,20.19389
wd_Q830801,Miskolc-Gömöri vasútállomás,Miskolc,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.1065667,20.8005811
wd_Q113394123,Miskolc-Rendező vasútállomás,Miskolc,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.0930119,20.8006091
wd_Q116978691,Miskolc-Repülőtér vasútállomás,Miskolc,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.133898,20.788818
wd_Q854118,Miskolc-Tiszai vasútállomás,Miskolc,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.09888889,20.80972222
wd_Q25848983,Mogyoród,Mogyoród,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.595952777,19.271625
wd_Q102144009,Moha vasútállomás,Moha,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.246138888,18.340638888
wd_Q66724673,Moha-Rakodó vasútállomás,Fehérvárcsurgó,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.274234,18.30628
wd_Q22025893,Mohora megállóhely,Mohora,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.996728,19.346495
wd_Q22002392,Mohács vasútállomás,Mohács,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.002515,18.684524
wd_Q22003466,Molvány megállóhely,Molvány,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.035169,17.748365
wd_Q21921437,Monor vasútállomás,Monor,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.345144,19.437259
wd_Q21921440,Monorierdő megállóhely,Monorierdő,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.308515,19.499858
wd_Q116978692,Monostorpályi megállóhely,,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.390611,21.774651
wd_Q21891728,Mosonmagyaróvár vasútállomás,Mosonmagyaróvár,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.850564,17.266354
wd_Q22138764,Mosonszolnok vasútállomás,Mosonszolnok,Hungary,Győr–Sopron–Ebenfurti Vasút,Wikidata,47.852569444,17.160502777
wd_Q22121264,Murakeresztúr vasútállomás,Murakeresztúr,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.363833333,16.876636111
wd_Q21923133,Murony vasútállomás,Murony,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.757024,21.038046
wd_Q22075330,Mád vasútállomás,Mád,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.189966666,21.268797222
wd_Q21998403,Mágocs-Alsómocsolád vasútállomás,Alsómocsolád,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.310311,18.222193
wd_Q22056392,Mándok vasútállomás,Mándok,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.327221,22.196428
wd_Q21877010,Máriabesnyő megállóhely,Gödöllő,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.595743,19.389575
wd_Q116978688,Máriagyűd megállóhely,Siklós,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,45.866045,18.270547
wd_Q21877050,Máriahullámtelep megállóhely,Balatonmáriafürdő,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.704925,17.43485
wd_Q22077264,Máriapócs megállóhely,Máriapócs,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.852925,22.019144444
wd_Q49477991,Máriaszőlőtelep megállóhely,Balatonmáriafürdő,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.70273,17.411676
wd_Q21866951,Máriaudvar megállóhely,Vác,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.752487,19.164223
wd_Q22116492,Márkó megállóhely,Márkó,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.126930555,17.810777777
wd_Q22002387,Márok megállóhely,Márok,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,45.886835,18.499095
wd_Q22043857,Mártély megállóhely,Mindszent,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.473293,20.236157
wd_Q30308360,Mátraballa megállóhely,Mátraballa,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.984642,20.024148
wd_Q30308299,Mátraderecske megállóhely,Mátraderecske,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.946406,20.077955
wd_Q30308428,Mátramindszent megállóhely,Mátramindszent,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.99731,19.938793
wd_Q116978689,Mátranovák-Homokterenye megállóhely,Mátranovák,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.033707,19.969781
wd_Q22071285,Mátraszőlős-Hasznos megállóhely,Tar,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.938783,19.70671
wd_Q22071292,Mátraverebély megállóhely,Mátraverebély,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.968347,19.778743
wd_Q22071309,Mátravidéki Erőmű vasútállomás,Lőrinci,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.719644444,19.673797222
wd_Q25840272,Mátyásföld alsó,Budapest XVI. kerülete,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.515961111,19.207408333
wd_Q25840268,"Mátyásföld, Imre utca",Budapest XVI. kerülete,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.513722222,19.200211111
wd_Q25840262,"Mátyásföld, repülőtér",Budapest XVI. kerülete,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.511866666,19.194125
wd_Q60333255,Mátéházapuszta vasútállomás,Baja,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.150149,19.063929
wd_Q22056393,Mátészalka vasútállomás,Mátészalka,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.951,22.31372
wd_Q21998419,Máza-Szászvár vasútállomás,Máza,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.279113,18.40903
wd_Q22046614,Méhkerék megállóhely,Méhkerék,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.774322,21.455559
wd_Q22039037,Mélykút vasútállomás,Mélykút,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.212902,19.370415
wd_Q22093493,Ménfőcsanak felső megállóhely,Győr,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.637777777,17.614419444
wd_Q22093492,Ménfőcsanak megállóhely,Győr,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.621630555,17.599169444
wd_Q22086727,Méntelek megállóhely,Kecskemét,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.978722222,19.570691666
wd_Q22071392,Méra megállóhely,Méra,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.363019444,21.140225
wd_Q22040986,Mónosbél vasútállomás,Mónosbél,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.032086,20.329826
wd_Q21996836,Mór vasútállomás,Mór,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.36949,18.188733
wd_Q930433,Móricz Zsigmond körtér,Budapest XI. kerülete,Hungary,,Wikidata,47.477222222,19.0475
wd_Q106303576,Mórágy megállóhely,Mórágy,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.236108333,18.627361111
wd_Q116978693,Mórágy-Alsónána megállóhely,,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.221771,18.662346
wd_Q25840055,Müpa – Nemzeti Színház,Budapest IX. kerülete,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.469733333,19.070113888
wd_Q21998452,Mőcsény megállóhely,Mőcsény,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.257004,18.594527
wd_Q22121789,Nagyatád vasútállomás,Nagyatád,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.228444444,17.354288888
wd_Q22222637,Nagyberki megállóhely,Nagyberki,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.356202777,18.0078
wd_Q22071286,Nagybátony vasútállomás,Bátonyterenye,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.979746,19.819422
wd_Q21887952,Nagycenk vasútállomás,Nagycenk,Hungary,Győr–Sopron–Ebenfurti Vasút,Wikidata,47.601148,16.690126
wd_Q22076763,Nagycsere vasútállomás,Debrecen,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.523780555,21.763341666
wd_Q116978694,Nagycsány megállóhely,Nagycsány,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,45.877059,17.946398
wd_Q22041482,Nagycsécs megállóhely,Nagycsécs,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.953707,20.94636
wd_Q22056395,Nagydobos megállóhely,Nagydobos,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.054135,22.311363
wd_Q21997758,Nagydorog vasútállomás,Nagydorog,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.615436,18.649727
wd_Q22056457,Nagyecsed vasútállomás,Nagyecsed,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.864878,22.385432
wd_Q26833848,Nagyesztergár megállóhely,Nagyesztergár,Hungary,,Wikidata,47.292475,17.891427777
wd_Q26833690,Nagygyimót megállóhely,Nagygyimót,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.342244444,17.560158333
wd_Q116978696,Nagyhalász megállóhely,,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,,
wd_Q116978695,Nagyhalászi Kendergyár vasútállomás,Nagyhalász,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.1346,21.7442
wd_Q116978697,Nagyharsány vasútállomás,Nagyharsány,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,45.84803,18.380015
wd_Q22076178,Nagyhát megállóhely,Balmazújváros,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.581216666,21.44565
wd_Q25840233,Nagyicce,Budapest XVI. kerülete,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.507008333,19.167777777
wd_Q21996833,Nagyigmánd-Bábolna vasútállomás,Nagyigmánd,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.630876,18.050738
wd_Q21876856,Nagykanizsa vasútállomás,Nagykanizsa,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.440780555,16.987275
wd_Q22117533,Nagykapornak vasútállomás,Nagykapornak,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.832158333,16.935041666
wd_Q22132506,Nagykarácsony felső megállóhely,Nagykarácsony,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.865944444,18.782894444
wd_Q22132507,Nagykarácsony megállóhely,Nagykarácsony,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.848669444,18.7658
wd_Q22057731,Nagykereki vasútállomás,Nagykereki,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.190764,21.800397
wd_Q22077262,Nagykálló vasútállomás,Nagykálló,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.870894444,21.825686111
wd_Q21924830,Nagykáta vasútállomás,Nagykáta,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.409878,19.737553
wd_Q21925558,Nagykőrös vasútállomás,Nagykőrös,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.038237,19.760199
wd_Q22227156,Nagylak megállóhely,Nagylak,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.170102777,20.708147222
wd_Q22227157,Nagylaki Kendergyár megállóhely,Nagylak,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.188988888,20.717369444
wd_Q21914413,Nagylapos megállóhely,Gyomaendrőd,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.976755,20.745658
wd_Q22002142,Nagylók vasútállomás,Nagylók,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.979315,18.63572
wd_Q114985144,Nagymacs vasútállomás,Debrecen,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.5686129,21.4806892
wd_Q116978698,Nagymajor megállóhely,Tiszacsege,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.653645,20.986621
wd_Q21866921,Nagymaros vasútállomás,Nagymaros,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.779872,18.95171
wd_Q21866920,Nagymaros-Visegrád megállóhely,Nagymaros,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.785798,18.956018
wd_Q21998439,Nagymányok megállóhely,Nagymányok,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.279595,18.457096
wd_Q22002389,Nagynyárád megállóhely,Nagynyárád,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,45.953425,18.564942
wd_Q58454682,Nagynyír megállóhely,Kecskemét,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.9433,19.585477777
wd_Q22023394,Nagyoroszi vasútállomás,Nagyoroszi,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.993856,19.100657
wd_Q22003464,Nagypeterd megállóhely,Nagypeterd,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.038068,17.897919
wd_Q22115938,Nagyrákos megállóhely,Nagyrákos,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.827233333,16.455658333
wd_Q22117277,Nagyrécse vasútállomás,Nagykanizsa,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.463786111,17.043586111
wd_Q22093515,Nagysimonyi megállóhely,Nagysimonyi,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.265597222,17.057538888
wd_Q22086219,Nagyszekeres megállóhely,Nagyszekeres,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.975897222,22.613491666
wd_Q21876927,Nagyszentjános vasútállomás,Nagyszentjános,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.705402,17.869914
wd_Q22227357,Nagyszénás vasútállomás,Nagyszénás,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.672794444,20.674497222
wd_Q23294183,Nagytétény vasútállomás,Budapest XXII. kerülete,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.387969444,18.974422222
wd_Q3097159,Nagytétény-Diósd vasútállomás,Budapest XXII. kerülete,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.3981,18.9741
wd_Q1215164,Nagytótipuszta,,Hungary,,Wikidata,46.97798333,21.53788056
wd_Q22061707,Nagytőke vasútállomás,Nagytőke,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.763305555,20.291622222
wd_Q45208976,Nagyvisnyó-Dédes megállóhely,Nagyvisnyó,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.143467,20.432023
wd_Q253156,Nagyvárad tér,Budapest,Hungary,,Wikidata,47.478888888,19.088888888
wd_Q22227189,Nagyér megállóhely,Nagyér,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.37075,20.737361111
wd_Q22041539,Nagyút vasútállomás,Nagyút,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.726627,20.162138
wd_Q22056026,Napkor megállóhely,Napkor,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.948678,21.873186
wd_Q45209120,Nekézseny megállóhely,Nekézseny,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.163055555,20.425111111
wd_Q22092256,Nemesgulács-Kisapáti megállóhely,Kisapáti,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.836983333,17.476341666
wd_Q22093550,Nemesgörzsöny megállóhely,Nemesgörzsöny,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.402844444,17.376633333
wd_Q22003465,Nemeske megállóhely,Nemeske,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.023593,17.707263
wd_Q22115394,Nemeskeresztúr vasútállomás,Nemeskeresztúr,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.093213888,17.183922222
wd_Q22093538,Nemeskocs megállóhely,Nemeskocs,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.203930555,17.188027777
wd_Q116978699,Nemeskér-Egyházasfalu megállóhely,,Hungary,Győr–Sopron–Ebenfurti Vasút,Wikidata,47.47832,16.78515
